GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,534953.58931184,7476969.91077837,425.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534711.97997234,7476971.41060094,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534457.18088773,7476889.91990615,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534272.0412619,7476738.40152101,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534137.60993377,7476547.9074588,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534124.29806099,7476427.4003172,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534231.74792225,7476286.39100578,415.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534587.30177917,7476163.87930148,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534637.92023086,7476118.87985734,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534650.10983341,7476004.38207713,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534515.53239384,7475794.87876045,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534336.97158835,7475687.87084154,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534069.05072568,7475510.87008899,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533851.93836226,7475327.35016517,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533698.49853675,7475150.34944858,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533589.11886506,7474883.33713892,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533569.06064451,7474679.82876288,414.,Rocklea_Inlier_metagranitic_unit
