X,Y,Z,angle,lsx,lsy,formation,group
534053.200035445,7518053.4992510155,672.,91.38908226548017,-0.9997061271935117,0.0242416841772627,Brockman_Iron_Formation,Hamersley_Group
537376.37950788,7518136.979773095,753.,42.11173866291844,-0.6705786196491945,-0.7418384695264736,Brockman_Iron_Formation,Hamersley_Group
538410.7086670201,7518996.981018265,651.,68.49824058715556,-0.9304063131896972,-0.366529797392729,Brockman_Iron_Formation,Hamersley_Group
539393.786706235,7519777.72580868,686.,12.752446808442585,-0.2207390866808971,-0.975332894765312,Brockman_Iron_Formation,Hamersley_Group
540067.851365335,7520662.219538186,628.,64.96035675614226,-0.9060151583764386,-0.42324523953863535,Brockman_Iron_Formation,Hamersley_Group
542208.634914015,7520193.4570411,645.,109.26887779045605,-0.9439803428095237,0.3300016854338989,Brockman_Iron_Formation,Hamersley_Group
544849.45142198,7519443.197025945,661.,103.02598443280019,-0.9742679461555638,0.22539292156990975,Brockman_Iron_Formation,Hamersley_Group
547287.16882913,7518693.165791535,647.,129.26421060150682,-0.7742356955605296,0.6328973753460373,Brockman_Iron_Formation,Hamersley_Group
516284.300093465,7508756.950038475,565.,75.96009399664965,-0.9701269944852164,-0.24259763925290134,Brockman_Iron_Formation,Hamersley_Group
515693.48037402536,7498840.800752047,528.,56.279509414145,0.8317556409244393,0.555141922205822,Brockman_Iron_Formation,Hamersley_Group
541302.175639445,7490693.151349145,638.,49.05005527036039,-0.755282444516455,-0.6553994423290641,Wittenoom_Formation,Hamersley_Group
542524.347217218,7491087.760196681,636.,88.87407593572031,-0.9998069237005456,-0.019649817313435965,Wittenoom_Formation,Hamersley_Group
543123.31095177,7491847.90650611,608.,13.818997194641895,-0.2388554372343769,-0.9710551375197881,Wittenoom_Formation,Hamersley_Group
544238.128957815,7492249.41017384,605.,53.777982728826416,-0.8067332982408518,-0.5909157177715251,Wittenoom_Formation,Hamersley_Group
546356.50004214,7493058.92059762,550.,87.74917889955199,-0.9992284735093734,-0.03927413561273461,Wittenoom_Formation,Hamersley_Group
548354.744484535,7492678.941418905,556.,89.35632723902658,-0.9999368969379249,-0.011233972679065434,Wittenoom_Formation,Hamersley_Group
550574.23391728,7493344.715451689,632.,70.14809218451866,-0.9405734990928303,-0.3395901836099944,Wittenoom_Formation,Hamersley_Group
552377.503348235,7493430.2298054155,636.,94.55203900434361,-0.9968456619257294,0.0793645153696173,Wittenoom_Formation,Hamersley_Group
553735.194837735,7493419.74543171,621.,75.15655179781227,-0.9666294025007464,-0.25617884030702104,Wittenoom_Formation,Hamersley_Group
555624.80435913,7493597.261058785,620.,79.37841583447387,-0.9828659822171197,-0.18432162380029235,Wittenoom_Formation,Hamersley_Group
557444.45464218,7494443.52454254,653.,67.1094763134225,-0.9212497512929729,-0.388971587320508,Wittenoom_Formation,Hamersley_Group
559538.901187967,7495284.869218594,653.,68.83346844972463,-0.9325348795821014,-0.3610799057865111,Wittenoom_Formation,Hamersley_Group
557401.090575615,7477370.325368825,531.,164.1289514960093,0.27347321688507903,-0.9618796180637816,Jeerinah_Formation,Fortescue_Group
556707.714953315,7479328.03567171,536.,151.50589120690586,0.47706839692054703,-0.8788661699369588,Jeerinah_Formation,Fortescue_Group
555462.4901676399,7481054.5297904555,524.,138.6536704129657,0.660608927186278,-0.7507302080786379,Jeerinah_Formation,Fortescue_Group
550007.96930711,7484637.749892941,515.,108.75250902558066,0.9469160525095355,-0.32148093178252224,Jeerinah_Formation,Fortescue_Group
546710.1285175,7485874.475196535,529.,113.17739069773829,0.9192907198328047,-0.3935791819053489,Jeerinah_Formation,Fortescue_Group
543202.63996715,7487147.1755280495,520.,112.32831087125867,0.9250221093599172,-0.3799132758871811,Jeerinah_Formation,Fortescue_Group
540319.91063627,7488085.645672239,494.,110.44108734276006,0.9370317842206966,-0.3492440913747549,Jeerinah_Formation,Fortescue_Group
537575.33422987,7489306.610572126,482.,131.7076689875515,0.7465491351244306,-0.6653302855311523,Jeerinah_Formation,Fortescue_Group
537104.590494935,7490617.3594555,492.,15.545661653962554,-0.2680062527636291,-0.9634171726098708,Jeerinah_Formation,Fortescue_Group
537925.900716215,7491481.6186516695,492.,45.256451285531256,-0.7102646404853551,-0.7039347558376482,Jeerinah_Formation,Fortescue_Group
538543.591276565,7492315.124099949,506.,31.545851612518305,-0.5231807325213079,-0.8522217558349866,Jeerinah_Formation,Fortescue_Group
540254.605414475,7493053.884972645,522.,73.54772006018962,-0.9590559507620522,-0.2832166720161368,Jeerinah_Formation,Fortescue_Group
542235.148421874,7493626.19171761,540.,38.405865038199636,-0.6212279991990719,-0.7836298699074187,Jeerinah_Formation,Fortescue_Group
